# time mean_CV Std_CV
6.2450e+00 5.1185e-01 3.2063e-02
6.2462e+00 5.1386e-01 3.3703e-02
6.2475e+00 5.1232e-01 3.2811e-02
6.2488e+00 5.1367e-01 2.9007e-02
6.2500e+00 5.1586e-01 2.8915e-02
6.2512e+00 5.1706e-01 2.9193e-02
6.2525e+00 5.1609e-01 3.1249e-02
6.2538e+00 5.1771e-01 3.3030e-02
6.2550e+00 5.1768e-01 3.2576e-02
6.2562e+00 5.1523e-01 3.2558e-02
6.2575e+00 5.1279e-01 3.5620e-02
6.2588e+00 5.1515e-01 3.4441e-02
6.2600e+00 5.1519e-01 3.6222e-02
6.2613e+00 5.1556e-01 3.8454e-02
6.2625e+00 5.1766e-01 3.5051e-02
6.2637e+00 5.2010e-01 3.2957e-02
6.2650e+00 5.2118e-01 3.4923e-02
6.2663e+00 5.1954e-01 3.2701e-02
6.2675e+00 5.1853e-01 3.0836e-02
6.2687e+00 5.1950e-01 2.8486e-02
6.2700e+00 5.1838e-01 2.7299e-02
6.2712e+00 5.1781e-01 2.6911e-02
6.2725e+00 5.1930e-01 2.4722e-02
6.2737e+00 5.1767e-01 2.3543e-02
6.2750e+00 5.1709e-01 2.3245e-02
6.2763e+00 5.1637e-01 2.6303e-02
6.2775e+00 5.1475e-01 3.0149e-02
6.2787e+00 5.1652e-01 3.0760e-02
6.2800e+00 5.1614e-01 2.7986e-02
6.2812e+00 5.1769e-01 2.8898e-02
6.2825e+00 5.1684e-01 2.8886e-02
6.2838e+00 5.1874e-01 3.0187e-02
6.2850e+00 5.2015e-01 2.7979e-02
6.2862e+00 5.1917e-01 2.5235e-02
6.2875e+00 5.1953e-01 2.7236e-02
6.2888e+00 5.1855e-01 3.0082e-02
6.2900e+00 5.1807e-01 2.8828e-02
6.2913e+00 5.1849e-01 3.1504e-02
6.2925e+00 5.1543e-01 3.1006e-02
6.2938e+00 5.1687e-01 3.0514e-02
6.2950e+00 5.1650e-01 2.8153e-02
6.2962e+00 5.1653e-01 2.8524e-02
6.2975e+00 5.1526e-01 3.1521e-02
6.2988e+00 5.1165e-01 2.8609e-02
6.3000e+00 5.1086e-01 2.8380e-02
6.3012e+00 5.1179e-01 2.8188e-02
6.3025e+00 5.1149e-01 2.7890e-02
6.3037e+00 5.1140e-01 3.1052e-02
6.3050e+00 5.1142e-01 3.0019e-02
6.3063e+00 5.1319e-01 2.8755e-02
6.3075e+00 5.1337e-01 2.8468e-02
6.3087e+00 5.1456e-01 2.8953e-02
6.3100e+00 5.1293e-01 2.7237e-02
6.3113e+00 5.1489e-01 2.4912e-02
6.3125e+00 5.1528e-01 2.7078e-02
6.3137e+00 5.1408e-01 2.8324e-02
6.3150e+00 5.1285e-01 2.6351e-02
6.3163e+00 5.1273e-01 2.5024e-02
6.3175e+00 5.1511e-01 2.4896e-02
6.3187e+00 5.1284e-01 2.4592e-02
6.3200e+00 5.1403e-01 2.6750e-02
6.3213e+00 5.1638e-01 2.6173e-02
6.3225e+00 5.1308e-01 2.5649e-02
6.3238e+00 5.1320e-01 2.3242e-02
6.3250e+00 5.1284e-01 2.1481e-02
6.3262e+00 5.1072e-01 2.4432e-02
6.3275e+00 5.1144e-01 2.6954e-02
6.3288e+00 5.1398e-01 2.5414e-02
6.3300e+00 5.1419e-01 2.6059e-02
6.3312e+00 5.1559e-01 2.7550e-02
6.3325e+00 5.1041e-01 2.6707e-02
6.3337e+00 5.1470e-01 2.7347e-02
6.3350e+00 5.1263e-01 2.5463e-02
6.3362e+00 5.1181e-01 2.7422e-02
6.3375e+00 5.1304e-01 2.8461e-02
6.3388e+00 5.1213e-01 2.6816e-02
6.3400e+00 5.0909e-01 2.7050e-02
6.3412e+00 5.1006e-01 2.8488e-02
6.3425e+00 5.0976e-01 2.7606e-02
6.3438e+00 5.0887e-01 2.9216e-02
6.3450e+00 5.0672e-01 2.8586e-02
6.3463e+00 5.0734e-01 2.7498e-02
6.3475e+00 5.0721e-01 2.7742e-02
6.3487e+00 5.0681e-01 2.7923e-02
6.3500e+00 5.0630e-01 2.6640e-02
6.3513e+00 5.0611e-01 2.4857e-02
6.3525e+00 5.0610e-01 2.4667e-02
6.3538e+00 5.0512e-01 2.3619e-02
6.3550e+00 5.0795e-01 2.1945e-02
6.3563e+00 5.0758e-01 2.1823e-02
6.3575e+00 5.0661e-01 2.2905e-02
6.3587e+00 5.0872e-01 2.3173e-02
6.3600e+00 5.0907e-01 2.2871e-02
6.3613e+00 5.0909e-01 2.3359e-02
6.3625e+00 5.0842e-01 2.3494e-02
6.3637e+00 5.0826e-01 2.2096e-02
6.3650e+00 5.0969e-01 2.6603e-02
6.3662e+00 5.1042e-01 2.7600e-02
6.3675e+00 5.1147e-01 2.5606e-02
6.3688e+00 5.1031e-01 2.5759e-02
6.3700e+00 5.1001e-01 2.6015e-02
6.3712e+00 5.1151e-01 2.8008e-02
6.3725e+00 5.1043e-01 2.6711e-02
6.3738e+00 5.1022e-01 2.7223e-02
6.3750e+00 5.0987e-01 2.6690e-02
6.3762e+00 5.1056e-01 3.0080e-02
6.3775e+00 5.1384e-01 3.1544e-02
6.3788e+00 5.1176e-01 2.9199e-02
6.3800e+00 5.1044e-01 2.8684e-02
6.3812e+00 5.0989e-01 2.8333e-02
6.3825e+00 5.1201e-01 2.7925e-02
6.3838e+00 5.1229e-01 2.9674e-02
6.3850e+00 5.0895e-01 2.9381e-02
6.3863e+00 5.1003e-01 2.9503e-02
6.3875e+00 5.1045e-01 3.0759e-02
6.3887e+00 5.1212e-01 2.8191e-02
6.3900e+00 5.1039e-01 2.8198e-02
6.3913e+00 5.1636e-01 2.9307e-02
6.3925e+00 5.1308e-01 2.8729e-02
6.3937e+00 5.1532e-01 2.6716e-02
6.3950e+00 5.1477e-01 2.5888e-02
6.3962e+00 5.1373e-01 2.4001e-02
6.3975e+00 5.1456e-01 2.4888e-02
6.3987e+00 5.1332e-01 2.0762e-02
6.4000e+00 5.1550e-01 2.4202e-02
6.4013e+00 5.1500e-01 2.2596e-02
6.4025e+00 5.1327e-01 2.1421e-02
6.4037e+00 5.1300e-01 2.0778e-02
6.4050e+00 5.1074e-01 2.2338e-02
6.4062e+00 5.1509e-01 2.3418e-02
6.4075e+00 5.1586e-01 2.4891e-02
6.4088e+00 5.1429e-01 2.6135e-02
6.4100e+00 5.1441e-01 2.4749e-02
6.4112e+00 5.1530e-01 2.8866e-02
6.4125e+00 5.1467e-01 2.9966e-02
6.4138e+00 5.1447e-01 2.7236e-02
6.4150e+00 5.1619e-01 2.7201e-02
6.4163e+00 5.1596e-01 2.6383e-02
6.4175e+00 5.1674e-01 2.4389e-02
6.4188e+00 5.1801e-01 2.3643e-02
6.4200e+00 5.1694e-01 2.6078e-02
6.4212e+00 5.1710e-01 2.6018e-02
6.4225e+00 5.1613e-01 2.4634e-02
6.4238e+00 5.1438e-01 2.4974e-02
6.4250e+00 5.1371e-01 2.6292e-02
6.4262e+00 5.1085e-01 2.5956e-02
6.4275e+00 5.0988e-01 2.4902e-02
6.4287e+00 5.1044e-01 2.5928e-02
6.4300e+00 5.0939e-01 2.5777e-02
6.4313e+00 5.1016e-01 2.4660e-02
6.4325e+00 5.1164e-01 2.2492e-02
6.4337e+00 5.1086e-01 2.0277e-02
6.4350e+00 5.1208e-01 2.3930e-02
6.4363e+00 5.1358e-01 2.5747e-02
6.4375e+00 5.1319e-01 2.4636e-02
6.4387e+00 5.0941e-01 2.4966e-02
6.4400e+00 5.1019e-01 2.0585e-02
6.4413e+00 5.0853e-01 2.3147e-02
6.4425e+00 5.0821e-01 2.3325e-02
6.4437e+00 5.0884e-01 2.1634e-02
6.4450e+00 5.1149e-01 2.4263e-02
6.4463e+00 5.0775e-01 2.3838e-02
6.4475e+00 5.0880e-01 2.4256e-02
6.4488e+00 5.0680e-01 2.2685e-02
6.4500e+00 5.0712e-01 2.4708e-02
6.4512e+00 5.0473e-01 2.5507e-02
6.4525e+00 5.0586e-01 2.3105e-02
6.4538e+00 5.0571e-01 2.5199e-02
6.4550e+00 5.0461e-01 2.4412e-02
6.4562e+00 5.0506e-01 2.4675e-02
6.4575e+00 5.0502e-01 2.2776e-02
6.4587e+00 5.0589e-01 2.3319e-02
6.4600e+00 5.0635e-01 2.1831e-02
6.4612e+00 5.0962e-01 2.5759e-02
6.4625e+00 5.1003e-01 2.4089e-02
6.4638e+00 5.0969e-01 2.3380e-02
6.4650e+00 5.0863e-01 2.2342e-02
6.4662e+00 5.0637e-01 2.3207e-02
6.4675e+00 5.0705e-01 2.0546e-02
6.4688e+00 5.0948e-01 1.6863e-02
6.4700e+00 5.0934e-01 1.6689e-02
6.4713e+00 5.0841e-01 1.8409e-02
6.4725e+00 5.0742e-01 1.8646e-02
6.4737e+00 5.0758e-01 1.6472e-02
6.4750e+00 5.0557e-01 1.6685e-02
6.4763e+00 5.0687e-01 1.6762e-02
6.4775e+00 5.0375e-01 1.6523e-02
6.4788e+00 5.0488e-01 1.8020e-02
6.4800e+00 5.0707e-01 1.6034e-02
6.4813e+00 5.0812e-01 1.6983e-02
6.4825e+00 5.0927e-01 1.6938e-02
6.4837e+00 5.0927e-01 1.5610e-02
6.4850e+00 5.0993e-01 1.5495e-02
6.4863e+00 5.0905e-01 1.6037e-02
6.4875e+00 5.0653e-01 1.8577e-02
6.4887e+00 5.0593e-01 1.6310e-02
6.4900e+00 5.0768e-01 1.4205e-02
6.4912e+00 5.0663e-01 1.6097e-02
6.4925e+00 5.0600e-01 1.5232e-02
6.4938e+00 5.0476e-01 1.4007e-02
6.4950e+00 5.0436e-01 1.5994e-02
6.4962e+00 5.0335e-01 1.3064e-02
6.4975e+00 5.0583e-01 1.5072e-02
6.4988e+00 5.0592e-01 1.4209e-02
6.5000e+00 5.0623e-01 1.4284e-02
6.5012e+00 5.0473e-01 1.2787e-02
6.5025e+00 5.0559e-01 1.3049e-02
6.5038e+00 5.0453e-01 1.4188e-02
6.5050e+00 5.0420e-01 1.5051e-02
6.5062e+00 5.0480e-01 1.3311e-02
6.5075e+00 5.0339e-01 1.4270e-02
6.5088e+00 5.0509e-01 1.3044e-02
6.5100e+00 5.0463e-01 1.2698e-02
6.5113e+00 5.0669e-01 1.1447e-02
6.5125e+00 5.0773e-01 1.4658e-02
6.5137e+00 5.0864e-01 1.3248e-02
6.5150e+00 5.0943e-01 1.4339e-02
6.5163e+00 5.1140e-01 1.5947e-02
6.5175e+00 5.0859e-01 1.4904e-02
6.5187e+00 5.0707e-01 1.3258e-02
6.5200e+00 5.0626e-01 1.7941e-02
6.5212e+00 5.0720e-01 1.7540e-02
6.5225e+00 5.0625e-01 1.6818e-02
6.5237e+00 5.0870e-01 1.8370e-02
6.5250e+00 5.0909e-01 1.7245e-02
6.5263e+00 5.0713e-01 1.6715e-02
6.5275e+00 5.0652e-01 1.9227e-02
6.5287e+00 5.0826e-01 1.6212e-02
6.5300e+00 5.0460e-01 1.5554e-02
6.5312e+00 5.0495e-01 1.3520e-02
6.5325e+00 5.0860e-01 1.6909e-02
6.5338e+00 5.0869e-01 1.5211e-02
6.5350e+00 5.0775e-01 1.7820e-02
6.5362e+00 5.0817e-01 1.9340e-02
6.5375e+00 5.0821e-01 1.7928e-02
6.5388e+00 5.1139e-01 1.9776e-02
6.5400e+00 5.1111e-01 2.1470e-02
6.5413e+00 5.1171e-01 1.9401e-02
6.5425e+00 5.0848e-01 1.8038e-02
6.5438e+00 5.1001e-01 1.8287e-02
6.5450e+00 5.0618e-01 1.9588e-02
6.5462e+00 5.1065e-01 2.0132e-02
6.5475e+00 5.1014e-01 2.3153e-02
6.5488e+00 5.1043e-01 2.3193e-02
6.5500e+00 5.1087e-01 2.1407e-02
6.5512e+00 5.0730e-01 2.3266e-02
6.5525e+00 5.0710e-01 2.2319e-02
6.5537e+00 5.0758e-01 2.3875e-02
6.5550e+00 5.0889e-01 2.5216e-02
6.5563e+00 5.1074e-01 2.5468e-02
6.5575e+00 5.0692e-01 2.5356e-02
6.5587e+00 5.0742e-01 2.6050e-02
6.5600e+00 5.0485e-01 2.8828e-02
6.5613e+00 5.0458e-01 2.8727e-02
6.5625e+00 5.0436e-01 3.1711e-02
6.5637e+00 5.0098e-01 3.0315e-02
6.5650e+00 5.0186e-01 3.1505e-02
6.5663e+00 5.0336e-01 3.0519e-02
6.5675e+00 5.0144e-01 3.0752e-02
6.5687e+00 5.0280e-01 2.9594e-02
6.5700e+00 5.0483e-01 2.7831e-02
6.5713e+00 5.0526e-01 2.5913e-02
6.5725e+00 5.0509e-01 2.8314e-02
6.5738e+00 5.0649e-01 2.9167e-02
6.5750e+00 5.0641e-01 2.9036e-02
6.5762e+00 5.0573e-01 2.9153e-02
6.5775e+00 5.0458e-01 2.9491e-02
6.5788e+00 5.0544e-01 3.1471e-02
6.5800e+00 5.0304e-01 3.2533e-02
6.5812e+00 5.0256e-01 3.4339e-02
6.5825e+00 5.0302e-01 3.5632e-02
6.5837e+00 5.0120e-01 3.7286e-02
6.5850e+00 5.0062e-01 3.3698e-02
6.5862e+00 5.0144e-01 3.2428e-02
6.5875e+00 5.0247e-01 3.1119e-02
6.5888e+00 5.0299e-01 3.0905e-02
6.5900e+00 5.0113e-01 2.8772e-02
6.5912e+00 4.9969e-01 3.2164e-02
6.5925e+00 5.0084e-01 2.8831e-02
6.5938e+00 5.0242e-01 2.6789e-02
6.5950e+00 5.0308e-01 2.6770e-02
6.5963e+00 5.0217e-01 2.6258e-02
6.5975e+00 5.0295e-01 2.4420e-02
6.5987e+00 5.0130e-01 2.8353e-02
6.6000e+00 4.9968e-01 2.5520e-02
6.6013e+00 4.9979e-01 2.6058e-02
6.6025e+00 5.0237e-01 2.8712e-02
6.6038e+00 5.0630e-01 2.8019e-02
6.6050e+00 5.0620e-01 2.8931e-02
6.6063e+00 5.0277e-01 3.0304e-02
6.6075e+00 5.0482e-01 2.5704e-02
6.6087e+00 5.0474e-01 2.7068e-02
6.6100e+00 5.0673e-01 2.5360e-02
6.6113e+00 5.0535e-01 2.5481e-02
6.6125e+00 5.0613e-01 2.4336e-02
6.6137e+00 5.0323e-01 2.2687e-02
6.6150e+00 5.0365e-01 2.5112e-02
6.6162e+00 5.0412e-01 2.2612e-02
6.6175e+00 5.0334e-01 2.3424e-02
6.6188e+00 5.0727e-01 2.3369e-02
6.6200e+00 5.0655e-01 2.1215e-02
6.6212e+00 5.0802e-01 2.3050e-02
6.6225e+00 5.0825e-01 2.5082e-02
6.6238e+00 5.0602e-01 2.5733e-02
6.6250e+00 5.0478e-01 2.2148e-02
6.6262e+00 5.0337e-01 2.1785e-02
6.6275e+00 5.0346e-01 2.4668e-02
6.6288e+00 5.0231e-01 2.5796e-02
6.6300e+00 5.0355e-01 2.5389e-02
6.6312e+00 5.0184e-01 2.4911e-02
6.6325e+00 5.0265e-01 2.5139e-02
6.6338e+00 5.0247e-01 2.4274e-02
6.6350e+00 5.0369e-01 2.5209e-02
6.6363e+00 5.0362e-01 2.5066e-02
6.6375e+00 5.0565e-01 2.8882e-02
6.6387e+00 5.0478e-01 2.9133e-02
6.6400e+00 5.0468e-01 2.9277e-02
6.6413e+00 5.0641e-01 2.9214e-02
6.6425e+00 5.0643e-01 2.8612e-02
6.6437e+00 5.0460e-01 2.7970e-02
6.6450e+00 5.0304e-01 2.8639e-02
6.6462e+00 5.0655e-01 3.1000e-02
6.6475e+00 5.0402e-01 3.0564e-02
6.6487e+00 5.0189e-01 3.1049e-02
6.6500e+00 4.9978e-01 3.2440e-02
6.6513e+00 5.0143e-01 3.0717e-02
6.6525e+00 4.9943e-01 2.9931e-02
6.6537e+00 5.0000e-01 3.0786e-02
6.6550e+00 5.0294e-01 2.8683e-02
6.6562e+00 5.0366e-01 2.8411e-02
6.6575e+00 5.0293e-01 2.9052e-02
6.6588e+00 5.0329e-01 2.9305e-02
6.6600e+00 5.0546e-01 3.2848e-02
6.6612e+00 5.0398e-01 3.2406e-02
6.6625e+00 5.0209e-01 3.3812e-02
6.6638e+00 5.0078e-01 3.2780e-02
6.6650e+00 5.0065e-01 3.2782e-02
6.6663e+00 4.9987e-01 2.9570e-02
6.6675e+00 4.9954e-01 3.0546e-02
6.6688e+00 5.0184e-01 3.0805e-02
6.6700e+00 5.0353e-01 2.9722e-02
6.6712e+00 5.0312e-01 2.7646e-02
6.6725e+00 5.0251e-01 2.7015e-02
6.6738e+00 5.0345e-01 2.8888e-02
6.6750e+00 5.0379e-01 2.9562e-02
6.6762e+00 5.0332e-01 3.0727e-02
6.6775e+00 5.0343e-01 3.0091e-02
6.6787e+00 5.0489e-01 3.2011e-02
6.6800e+00 5.0457e-01 3.1052e-02
6.6813e+00 5.0371e-01 2.9195e-02
6.6825e+00 5.0270e-01 3.2315e-02
6.6837e+00 5.0194e-01 2.9596e-02
6.6850e+00 5.0245e-01 2.9963e-02
6.6863e+00 5.0223e-01 3.2346e-02
6.6875e+00 5.0424e-01 3.3154e-02
6.6887e+00 5.0325e-01 3.5423e-02
6.6900e+00 5.0183e-01 3.3524e-02
6.6913e+00 5.0324e-01 3.6681e-02
6.6925e+00 5.0119e-01 3.4331e-02
6.6937e+00 4.9933e-01 3.7781e-02
6.6950e+00 4.9909e-01 3.6851e-02
6.6963e+00 4.9832e-01 3.7435e-02
6.6975e+00 4.9614e-01 3.7890e-02
6.6988e+00 4.9622e-01 3.8778e-02
6.7000e+00 4.9428e-01 4.0050e-02
6.7012e+00 4.9380e-01 4.0142e-02
6.7025e+00 4.9493e-01 3.9611e-02
6.7038e+00 4.9295e-01 4.0782e-02
6.7050e+00 4.9516e-01 4.2905e-02
6.7062e+00 4.9541e-01 4.0818e-02
6.7075e+00 4.9555e-01 3.8817e-02
6.7087e+00 4.9097e-01 3.6664e-02
6.7100e+00 4.9000e-01 3.6346e-02
6.7112e+00 4.8990e-01 3.6233e-02
6.7125e+00 4.8976e-01 3.6153e-02
6.7138e+00 4.8821e-01 3.9539e-02
6.7150e+00 4.8743e-01 3.9551e-02
6.7162e+00 4.8711e-01 3.8240e-02
6.7175e+00 4.8711e-01 3.9913e-02
6.7188e+00 4.8550e-01 4.2319e-02
6.7200e+00 4.8584e-01 3.8923e-02
6.7213e+00 4.8350e-01 3.6351e-02
6.7225e+00 4.8603e-01 3.9603e-02
6.7237e+00 4.8547e-01 3.8763e-02
6.7250e+00 4.8598e-01 4.0061e-02
6.7263e+00 4.8915e-01 4.0590e-02
6.7275e+00 4.8679e-01 3.7805e-02
6.7288e+00 4.8735e-01 4.0624e-02
6.7300e+00 4.8869e-01 4.1957e-02
6.7313e+00 4.8702e-01 4.2990e-02
6.7325e+00 4.8815e-01 4.1876e-02
6.7337e+00 4.8699e-01 4.0624e-02
6.7350e+00 4.8727e-01 4.5182e-02
6.7363e+00 4.8782e-01 4.4342e-02
6.7375e+00 4.9081e-01 4.7396e-02
6.7387e+00 4.8785e-01 4.5166e-02
6.7400e+00 4.8978e-01 4.2360e-02
6.7412e+00 4.9091e-01 4.2906e-02
6.7425e+00 4.9081e-01 4.2482e-02
6.7438e+00 4.9468e-01 3.9559e-02
6.7450e+00 4.9540e-01 3.9090e-02
6.7462e+00 4.9393e-01 3.7027e-02
6.7475e+00 4.9403e-01 3.6776e-02
6.7488e+00 4.9311e-01 3.6232e-02
6.7500e+00 4.9531e-01 3.5583e-02
6.7512e+00 4.9501e-01 3.2882e-02
6.7525e+00 4.9334e-01 3.4005e-02
6.7538e+00 4.9588e-01 3.4499e-02
6.7550e+00 4.9575e-01 3.3232e-02
6.7562e+00 4.9688e-01 3.3192e-02
6.7575e+00 4.9860e-01 3.2236e-02
6.7588e+00 4.9924e-01 3.2200e-02
6.7600e+00 4.9951e-01 3.3280e-02
6.7613e+00 5.0179e-01 3.1650e-02
6.7625e+00 5.0258e-01 3.2401e-02
6.7637e+00 5.0458e-01 3.3948e-02
6.7650e+00 5.0314e-01 3.2835e-02
6.7663e+00 5.0538e-01 3.5886e-02
6.7675e+00 5.0306e-01 3.6548e-02
6.7687e+00 5.0505e-01 3.6441e-02
6.7700e+00 5.0600e-01 3.5979e-02
6.7712e+00 5.0453e-01 3.5973e-02
6.7725e+00 5.0404e-01 3.6416e-02
6.7737e+00 5.0227e-01 3.8258e-02
6.7750e+00 5.0048e-01 3.7686e-02
6.7763e+00 4.9891e-01 3.6378e-02
6.7775e+00 5.0076e-01 3.8241e-02
6.7787e+00 5.0273e-01 3.7271e-02
6.7800e+00 5.0489e-01 3.6497e-02
6.7812e+00 5.0637e-01 3.3788e-02
6.7825e+00 5.0583e-01 3.3771e-02
6.7838e+00 5.0264e-01 3.4111e-02
6.7850e+00 5.0318e-01 3.4399e-02
6.7862e+00 5.0649e-01 3.5471e-02
6.7875e+00 5.0712e-01 3.2347e-02
6.7888e+00 5.0732e-01 3.4712e-02
6.7900e+00 5.0517e-01 3.6331e-02
6.7913e+00 5.0602e-01 3.7672e-02
6.7925e+00 5.0584e-01 3.5876e-02
6.7938e+00 5.0529e-01 3.6806e-02
6.7950e+00 5.0686e-01 3.4687e-02
6.7962e+00 5.0678e-01 3.4819e-02
6.7975e+00 5.0728e-01 3.5950e-02
6.7988e+00 5.0635e-01 3.4097e-02
6.8000e+00 5.0616e-01 3.2300e-02
6.8012e+00 5.0862e-01 3.0449e-02
6.8025e+00 5.0884e-01 3.2107e-02
6.8037e+00 5.0785e-01 3.1297e-02
6.8050e+00 5.0750e-01 3.6513e-02
6.8063e+00 5.0735e-01 3.5182e-02
6.8075e+00 5.0773e-01 3.5826e-02
6.8087e+00 5.0695e-01 3.7387e-02
6.8100e+00 5.0727e-01 4.0066e-02
6.8113e+00 5.0698e-01 3.6160e-02
6.8125e+00 5.0652e-01 3.5221e-02
6.8137e+00 5.0635e-01 3.9230e-02
6.8150e+00 5.0661e-01 3.6911e-02
6.8163e+00 5.0461e-01 3.8181e-02
6.8175e+00 5.0194e-01 3.7746e-02
6.8187e+00 5.0273e-01 3.8229e-02
6.8200e+00 5.0316e-01 4.0913e-02
6.8213e+00 5.0372e-01 3.9488e-02
6.8225e+00 5.0309e-01 3.9596e-02
6.8238e+00 5.0329e-01 3.8624e-02
6.8250e+00 5.0051e-01 4.1466e-02
6.8262e+00 5.0325e-01 3.9956e-02
6.8275e+00 5.0288e-01 4.3688e-02
6.8288e+00 5.0436e-01 4.2830e-02
6.8300e+00 5.0250e-01 4.0515e-02
6.8312e+00 5.0446e-01 4.1382e-02
6.8325e+00 5.0385e-01 4.0040e-02
6.8337e+00 5.0474e-01 4.2107e-02
6.8350e+00 5.0403e-01 4.1012e-02
6.8362e+00 5.0092e-01 4.0800e-02
6.8375e+00 5.0544e-01 4.1438e-02
6.8388e+00 5.0422e-01 4.1626e-02
6.8400e+00 5.0640e-01 3.9809e-02
6.8412e+00 5.0597e-01 3.8819e-02
6.8425e+00 5.0708e-01 4.0093e-02
6.8438e+00 5.0612e-01 3.8396e-02
6.8450e+00 5.0610e-01 3.8889e-02
6.8463e+00 5.0471e-01 3.9094e-02
6.8475e+00 5.0275e-01 3.4827e-02
6.8487e+00 5.0346e-01 3.4334e-02
6.8500e+00 5.0609e-01 3.0656e-02
6.8513e+00 5.0492e-01 3.2725e-02
6.8525e+00 5.0545e-01 3.7543e-02
6.8538e+00 5.0502e-01 3.6610e-02
6.8550e+00 5.0451e-01 4.0127e-02
6.8563e+00 5.0509e-01 3.7914e-02
6.8575e+00 5.0549e-01 3.9732e-02
6.8587e+00 5.0436e-01 3.6537e-02
6.8600e+00 5.0269e-01 3.8926e-02
6.8613e+00 5.0338e-01 3.8718e-02
6.8625e+00 5.0397e-01 4.1262e-02
6.8637e+00 5.0541e-01 3.9088e-02
6.8650e+00 5.0554e-01 3.9412e-02
6.8662e+00 5.0386e-01 3.9000e-02
6.8675e+00 5.0518e-01 3.7066e-02
6.8688e+00 5.0259e-01 3.7444e-02
6.8700e+00 5.0290e-01 3.6510e-02
6.8712e+00 5.0371e-01 3.4187e-02
6.8725e+00 5.0515e-01 3.6584e-02
6.8738e+00 5.0529e-01 3.3241e-02
6.8750e+00 5.0503e-01 3.3648e-02
6.8762e+00 5.0138e-01 3.3855e-02
6.8775e+00 5.0227e-01 3.2823e-02
6.8788e+00 5.0307e-01 3.4733e-02
6.8800e+00 5.0234e-01 3.5214e-02
6.8812e+00 5.0122e-01 3.4472e-02
6.8825e+00 5.0021e-01 3.4337e-02
6.8838e+00 5.0174e-01 3.5368e-02
6.8850e+00 5.0190e-01 3.6975e-02
6.8863e+00 4.9903e-01 3.4903e-02
6.8875e+00 5.0154e-01 3.3760e-02
6.8887e+00 4.9955e-01 3.4720e-02
6.8900e+00 5.0106e-01 3.4643e-02
6.8913e+00 5.0209e-01 3.4215e-02
6.8925e+00 5.0546e-01 3.6099e-02
6.8937e+00 5.0493e-01 3.6225e-02
6.8950e+00 5.0367e-01 3.4569e-02
6.8962e+00 5.0154e-01 3.4907e-02
6.8975e+00 5.0181e-01 3.4364e-02
6.8987e+00 5.0197e-01 3.5135e-02
6.9000e+00 5.0239e-01 3.3491e-02
6.9013e+00 5.0078e-01 3.5582e-02
6.9025e+00 5.0197e-01 3.7105e-02
6.9037e+00 5.0081e-01 3.8719e-02
6.9050e+00 5.0013e-01 3.7451e-02
6.9062e+00 4.9941e-01 3.5369e-02
6.9075e+00 5.0199e-01 3.6852e-02
6.9088e+00 5.0099e-01 3.5722e-02
6.9100e+00 4.9948e-01 3.5101e-02
6.9112e+00 5.0019e-01 3.3841e-02
6.9125e+00 5.0221e-01 3.2802e-02
6.9138e+00 5.0182e-01 3.2949e-02
6.9150e+00 5.0264e-01 3.5826e-02
6.9163e+00 4.9966e-01 3.5582e-02
6.9175e+00 4.9984e-01 3.2749e-02
6.9188e+00 4.9892e-01 3.5070e-02
6.9200e+00 4.9749e-01 3.3630e-02
6.9212e+00 4.9656e-01 3.3661e-02
6.9225e+00 4.9578e-01 3.2480e-02
6.9238e+00 4.9619e-01 3.2787e-02
6.9250e+00 4.9561e-01 3.2205e-02
6.9262e+00 4.9803e-01 3.3577e-02
6.9275e+00 4.9876e-01 3.4374e-02
6.9287e+00 4.9980e-01 3.6203e-02
6.9300e+00 4.9826e-01 3.5843e-02
6.9313e+00 4.9825e-01 3.4616e-02
6.9325e+00 4.9687e-01 3.6493e-02
6.9337e+00 4.9558e-01 3.5629e-02
6.9350e+00 4.9851e-01 3.5223e-02
6.9363e+00 4.9511e-01 3.6680e-02
6.9375e+00 4.9691e-01 3.6927e-02
6.9387e+00 4.9812e-01 3.7443e-02
6.9400e+00 4.9631e-01 3.4694e-02
6.9413e+00 4.9980e-01 3.3238e-02
6.9425e+00 4.9916e-01 3.4330e-02
6.9437e+00 4.9824e-01 3.3352e-02
6.9450e+00 5.0036e-01 3.5286e-02
6.9463e+00 5.0254e-01 3.3430e-02
6.9475e+00 5.0261e-01 3.4434e-02
6.9488e+00 5.0279e-01 3.6791e-02
6.9500e+00 5.0259e-01 3.4862e-02
6.9512e+00 5.0371e-01 3.3378e-02
6.9525e+00 5.0470e-01 3.5051e-02
6.9538e+00 5.0299e-01 3.6809e-02
6.9550e+00 5.0322e-01 3.7636e-02
6.9562e+00 5.0452e-01 3.7289e-02
6.9575e+00 5.0381e-01 3.5448e-02
6.9587e+00 5.0355e-01 3.5458e-02
6.9600e+00 5.0484e-01 3.3392e-02
6.9612e+00 5.0401e-01 3.4896e-02
6.9625e+00 5.0396e-01 3.3949e-02
6.9638e+00 5.0279e-01 3.6193e-02
6.9650e+00 5.0552e-01 3.8358e-02
6.9662e+00 5.0760e-01 3.7158e-02
6.9675e+00 5.0860e-01 3.8363e-02
6.9688e+00 5.0830e-01 3.9607e-02
6.9700e+00 5.0748e-01 3.7751e-02
6.9713e+00 5.0725e-01 3.8969e-02
