# time mean_CV Std_CV
1.4525e+00 9.8965e+01 1.5375e+00
1.4538e+00 9.8839e+01 1.6993e+00
1.4550e+00 9.8980e+01 1.9359e+00
1.4563e+00 9.8803e+01 1.6402e+00
1.4575e+00 9.9125e+01 1.5900e+00
1.4587e+00 9.8793e+01 1.6661e+00
1.4600e+00 9.8948e+01 1.7822e+00
1.4612e+00 9.9243e+01 2.0993e+00
1.4625e+00 9.9351e+01 2.2064e+00
1.4638e+00 9.9158e+01 2.0283e+00
1.4650e+00 9.9091e+01 2.1338e+00
1.4663e+00 9.8956e+01 2.2368e+00
1.4675e+00 9.9065e+01 1.8163e+00
1.4688e+00 9.9461e+01 1.9289e+00
1.4700e+00 9.9246e+01 1.8760e+00
1.4712e+00 9.9217e+01 2.1917e+00
1.4725e+00 9.9018e+01 2.2771e+00
1.4737e+00 9.9092e+01 2.0034e+00
1.4750e+00 9.8908e+01 2.1806e+00
1.4763e+00 9.9027e+01 1.8967e+00
1.4775e+00 9.9086e+01 2.1132e+00
1.4788e+00 9.8929e+01 2.2284e+00
1.4800e+00 9.9070e+01 2.5939e+00
1.4812e+00 9.8700e+01 2.7913e+00
1.4825e+00 9.8464e+01 2.2806e+00
1.4837e+00 9.8666e+01 2.5672e+00
1.4850e+00 9.8385e+01 2.5364e+00
1.4863e+00 9.8139e+01 2.4424e+00
1.4875e+00 9.8213e+01 1.8651e+00
1.4888e+00 9.8291e+01 2.1392e+00
1.4900e+00 9.8454e+01 1.8752e+00
1.4912e+00 9.8510e+01 2.2633e+00
1.4925e+00 9.8646e+01 1.9763e+00
1.4937e+00 9.8684e+01 1.8061e+00
1.4950e+00 9.8742e+01 2.1770e+00
1.4963e+00 9.8483e+01 2.1746e+00
1.4975e+00 9.8472e+01 2.0330e+00
1.4988e+00 9.8552e+01 2.0644e+00
1.5000e+00 9.8627e+01 2.0489e+00
1.5012e+00 9.8547e+01 1.7753e+00
1.5025e+00 9.8621e+01 1.7547e+00
1.5037e+00 9.8287e+01 1.7852e+00
1.5050e+00 9.7896e+01 1.5399e+00
1.5063e+00 9.8117e+01 1.7149e+00
1.5075e+00 9.8283e+01 1.6165e+00
1.5088e+00 9.8337e+01 1.6746e+00
1.5100e+00 9.8462e+01 1.7030e+00
1.5112e+00 9.8658e+01 1.8158e+00
1.5125e+00 9.8417e+01 1.5137e+00
1.5137e+00 9.8613e+01 1.7912e+00
1.5150e+00 9.8504e+01 1.9924e+00
1.5163e+00 9.8684e+01 1.9820e+00
1.5175e+00 9.8578e+01 2.2303e+00
1.5188e+00 9.8670e+01 2.0109e+00
1.5200e+00 9.9056e+01 2.0306e+00
1.5212e+00 9.8856e+01 1.9397e+00
1.5225e+00 9.8908e+01 2.1448e+00
1.5237e+00 9.9009e+01 1.9428e+00
1.5250e+00 9.8967e+01 1.8380e+00
1.5263e+00 9.8803e+01 1.8854e+00
1.5275e+00 9.9261e+01 1.8228e+00
1.5288e+00 9.9207e+01 1.7947e+00
1.5300e+00 9.8847e+01 1.8185e+00
1.5312e+00 9.9100e+01 1.6639e+00
1.5325e+00 9.8865e+01 1.7929e+00
1.5337e+00 9.8840e+01 1.6097e+00
1.5350e+00 9.9328e+01 1.4200e+00
1.5362e+00 9.9310e+01 1.5468e+00
1.5375e+00 9.9415e+01 1.7336e+00
1.5388e+00 9.9476e+01 1.5734e+00
1.5400e+00 9.9113e+01 1.3669e+00
1.5413e+00 9.9345e+01 1.1910e+00
1.5425e+00 9.8992e+01 1.0873e+00
1.5437e+00 9.8918e+01 8.1977e-01
1.5450e+00 9.8886e+01 1.1061e+00
1.5462e+00 9.9076e+01 9.2740e-01
1.5475e+00 9.9054e+01 1.1391e+00
1.5488e+00 9.9005e+01 1.3904e+00
1.5500e+00 9.8882e+01 1.2709e+00
1.5513e+00 9.8733e+01 1.2666e+00
1.5525e+00 9.8601e+01 1.0803e+00
1.5537e+00 9.8377e+01 9.8053e-01
1.5550e+00 9.8516e+01 9.6009e-01
1.5562e+00 9.8564e+01 1.3118e+00
1.5575e+00 9.8645e+01 9.9272e-01
1.5588e+00 9.8730e+01 1.1861e+00
1.5600e+00 9.8435e+01 1.1551e+00
1.5613e+00 9.8233e+01 1.2201e+00
1.5625e+00 9.7956e+01 1.3768e+00
1.5637e+00 9.7762e+01 1.5210e+00
1.5650e+00 9.7930e+01 1.2548e+00
1.5662e+00 9.8212e+01 1.3915e+00
1.5675e+00 9.8502e+01 1.5160e+00
1.5688e+00 9.8521e+01 1.4043e+00
1.5700e+00 9.8386e+01 1.5662e+00
1.5713e+00 9.8054e+01 1.3489e+00
1.5725e+00 9.8272e+01 1.3230e+00
1.5737e+00 9.8143e+01 1.4821e+00
1.5750e+00 9.8374e+01 1.0719e+00
1.5762e+00 9.8583e+01 1.3630e+00
1.5775e+00 9.8716e+01 1.3897e+00
1.5788e+00 9.8596e+01 1.2883e+00
1.5800e+00 9.8220e+01 1.0711e+00
1.5813e+00 9.8473e+01 1.1683e+00
1.5825e+00 9.8460e+01 1.4890e+00
1.5837e+00 9.8621e+01 1.5326e+00
1.5850e+00 9.8537e+01 1.6494e+00
1.5862e+00 9.8622e+01 1.5563e+00
1.5875e+00 9.8747e+01 1.2270e+00
1.5888e+00 9.8650e+01 1.4679e+00
1.5900e+00 9.8770e+01 1.5868e+00
1.5913e+00 9.8922e+01 1.3935e+00
1.5925e+00 9.8928e+01 1.4276e+00
1.5938e+00 9.9346e+01 1.4652e+00
1.5950e+00 9.9274e+01 1.4743e+00
1.5962e+00 9.9219e+01 1.5225e+00
1.5975e+00 9.8938e+01 1.3729e+00
1.5987e+00 9.8807e+01 1.3759e+00
1.6000e+00 9.8548e+01 1.2557e+00
1.6012e+00 9.8460e+01 1.0937e+00
1.6025e+00 9.8591e+01 1.2310e+00
1.6038e+00 9.8764e+01 1.1799e+00
1.6050e+00 9.8653e+01 1.3246e+00
1.6062e+00 9.8876e+01 1.2719e+00
1.6075e+00 9.8629e+01 1.1887e+00
1.6087e+00 9.8651e+01 1.2074e+00
1.6100e+00 9.8590e+01 9.4008e-01
1.6113e+00 9.8515e+01 8.9901e-01
1.6125e+00 9.8492e+01 1.1462e+00
1.6138e+00 9.8572e+01 1.2312e+00
1.6150e+00 9.8534e+01 1.2929e+00
1.6163e+00 9.8530e+01 1.3871e+00
1.6175e+00 9.8577e+01 1.3924e+00
1.6187e+00 9.8471e+01 1.5215e+00
1.6200e+00 9.8524e+01 1.1324e+00
1.6213e+00 9.8751e+01 1.4359e+00
1.6225e+00 9.8726e+01 1.3821e+00
1.6238e+00 9.8436e+01 1.4347e+00
1.6250e+00 9.8490e+01 1.7270e+00
1.6262e+00 9.8429e+01 1.5827e+00
1.6275e+00 9.8681e+01 1.1653e+00
1.6287e+00 9.8604e+01 1.3391e+00
1.6300e+00 9.8494e+01 1.3942e+00
1.6313e+00 9.8810e+01 1.5349e+00
1.6325e+00 9.8778e+01 1.4890e+00
1.6337e+00 9.8801e+01 1.5051e+00
1.6350e+00 9.8835e+01 1.3682e+00
1.6362e+00 9.8916e+01 1.1243e+00
1.6375e+00 9.9121e+01 1.5227e+00
1.6387e+00 9.9392e+01 1.3212e+00
1.6400e+00 9.9235e+01 1.3440e+00
1.6413e+00 9.9248e+01 1.3896e+00
1.6425e+00 9.9268e+01 1.5997e+00
1.6438e+00 9.8831e+01 1.6574e+00
1.6450e+00 9.8687e+01 1.5414e+00
1.6462e+00 9.8699e+01 1.5161e+00
1.6475e+00 9.8718e+01 1.3293e+00
1.6488e+00 9.8887e+01 1.4621e+00
1.6500e+00 9.8730e+01 1.3302e+00
1.6513e+00 9.8707e+01 1.1329e+00
1.6525e+00 9.8974e+01 1.2216e+00
1.6538e+00 9.9225e+01 1.0527e+00
1.6550e+00 9.9436e+01 1.1609e+00
1.6562e+00 9.9363e+01 1.1925e+00
1.6575e+00 9.9195e+01 1.2196e+00
1.6587e+00 9.9259e+01 1.0038e+00
1.6600e+00 9.9020e+01 7.3945e-01
1.6612e+00 9.9193e+01 1.0785e+00
1.6625e+00 9.9135e+01 1.1699e+00
1.6637e+00 9.9381e+01 5.7357e-01
1.6650e+00 9.9350e+01 7.0412e-01
1.6663e+00 9.9228e+01 8.1431e-01
1.6675e+00 9.9163e+01 7.1917e-01
1.6687e+00 9.9154e+01 6.2603e-01
1.6700e+00 9.8694e+01 8.4613e-01
1.6712e+00 9.8727e+01 7.9193e-01
1.6725e+00 9.8918e+01 1.1639e+00
1.6738e+00 9.9019e+01 1.2630e+00
1.6750e+00 9.8731e+01 9.7991e-01
1.6763e+00 9.8614e+01 7.7086e-01
1.6775e+00 9.8718e+01 8.7790e-01
1.6788e+00 9.8586e+01 9.4054e-01
1.6800e+00 9.8711e+01 7.9441e-01
1.6812e+00 9.8469e+01 7.6453e-01
1.6825e+00 9.8378e+01 1.0780e+00
1.6838e+00 9.8522e+01 1.2227e+00
1.6850e+00 9.8666e+01 1.0298e+00
1.6863e+00 9.8544e+01 1.0939e+00
1.6875e+00 9.8444e+01 1.3276e+00
1.6887e+00 9.8483e+01 1.2346e+00
1.6900e+00 9.8474e+01 1.0909e+00
1.6912e+00 9.8265e+01 1.3846e+00
1.6925e+00 9.8092e+01 1.4417e+00
1.6938e+00 9.8091e+01 1.6093e+00
1.6950e+00 9.8159e+01 1.5092e+00
1.6962e+00 9.8328e+01 1.4572e+00
1.6975e+00 9.8404e+01 1.1189e+00
1.6987e+00 9.8664e+01 1.3083e+00
1.7000e+00 9.8437e+01 1.4920e+00
1.7012e+00 9.8037e+01 1.3700e+00
1.7025e+00 9.8366e+01 1.3726e+00
1.7038e+00 9.8289e+01 1.4681e+00
1.7050e+00 9.8397e+01 1.5795e+00
1.7063e+00 9.8547e+01 1.6375e+00
1.7075e+00 9.8458e+01 1.8538e+00
1.7087e+00 9.8328e+01 1.8490e+00
1.7100e+00 9.7944e+01 1.9079e+00
1.7113e+00 9.8106e+01 1.6016e+00
1.7125e+00 9.8024e+01 1.6478e+00
1.7138e+00 9.8301e+01 1.6963e+00
1.7150e+00 9.8314e+01 1.6078e+00
1.7163e+00 9.8286e+01 1.8031e+00
1.7175e+00 9.8344e+01 1.8842e+00
1.7188e+00 9.8202e+01 1.9613e+00
1.7200e+00 9.8260e+01 1.9000e+00
1.7212e+00 9.8032e+01 1.6984e+00
1.7225e+00 9.8376e+01 1.7792e+00
1.7237e+00 9.8361e+01 1.6095e+00
1.7250e+00 9.8629e+01 1.4399e+00
1.7262e+00 9.8934e+01 1.5148e+00
1.7275e+00 9.8587e+01 1.4925e+00
1.7288e+00 9.8752e+01 1.5747e+00
1.7300e+00 9.8768e+01 1.6485e+00
1.7312e+00 9.9035e+01 1.4713e+00
1.7325e+00 9.9101e+01 1.4123e+00
1.7337e+00 9.8785e+01 1.3675e+00
1.7350e+00 9.8833e+01 1.5255e+00
1.7363e+00 9.8934e+01 1.4314e+00
1.7375e+00 9.8956e+01 1.2247e+00
1.7388e+00 9.8959e+01 1.2804e+00
1.7400e+00 9.8922e+01 1.1669e+00
1.7413e+00 9.8787e+01 1.1260e+00
1.7425e+00 9.8749e+01 8.3816e-01
1.7437e+00 9.8561e+01 1.1341e+00
1.7450e+00 9.8801e+01 9.1793e-01
1.7463e+00 9.8684e+01 9.8124e-01
1.7475e+00 9.8778e+01 1.2790e+00
1.7488e+00 9.9158e+01 1.1169e+00
1.7500e+00 9.8776e+01 1.0262e+00
1.7512e+00 9.8690e+01 8.9063e-01
1.7525e+00 9.8439e+01 9.7457e-01
1.7537e+00 9.8366e+01 1.1917e+00
1.7550e+00 9.8510e+01 1.2267e+00
1.7563e+00 9.8650e+01 1.3936e+00
1.7575e+00 9.8874e+01 1.2710e+00
1.7587e+00 9.9085e+01 1.6557e+00
1.7600e+00 9.9072e+01 1.7272e+00
1.7612e+00 9.9144e+01 1.6192e+00
1.7625e+00 9.8717e+01 1.5973e+00
1.7637e+00 9.8588e+01 2.2233e+00
1.7650e+00 9.8932e+01 1.9143e+00
1.7663e+00 9.8844e+01 1.7404e+00
1.7675e+00 9.8921e+01 2.0765e+00
1.7688e+00 9.8725e+01 1.8276e+00
1.7700e+00 9.8583e+01 1.9169e+00
1.7712e+00 9.8378e+01 2.1294e+00
1.7725e+00 9.8601e+01 2.3137e+00
1.7738e+00 9.8521e+01 2.4049e+00
1.7750e+00 9.8599e+01 2.3783e+00
1.7763e+00 9.8617e+01 2.3090e+00
1.7775e+00 9.8775e+01 2.5277e+00
1.7788e+00 9.8714e+01 2.4833e+00
1.7800e+00 9.8428e+01 2.6011e+00
1.7812e+00 9.8463e+01 2.5467e+00
1.7825e+00 9.8652e+01 2.3176e+00
1.7837e+00 9.8588e+01 2.6960e+00
1.7850e+00 9.8488e+01 2.5201e+00
1.7862e+00 9.8410e+01 2.6200e+00
1.7875e+00 9.8398e+01 2.6599e+00
1.7887e+00 9.8297e+01 2.5976e+00
1.7900e+00 9.8249e+01 2.5436e+00
1.7913e+00 9.8471e+01 2.4782e+00
1.7925e+00 9.9022e+01 2.3657e+00
1.7937e+00 9.8917e+01 2.2376e+00
1.7950e+00 9.8753e+01 1.8727e+00
1.7962e+00 9.8716e+01 1.9386e+00
1.7975e+00 9.8933e+01 1.9927e+00
1.7988e+00 9.8852e+01 1.8913e+00
1.8000e+00 9.8609e+01 1.8205e+00
1.8013e+00 9.8589e+01 1.8464e+00
1.8025e+00 9.8577e+01 2.1166e+00
1.8038e+00 9.8636e+01 2.1544e+00
1.8050e+00 9.8989e+01 1.8044e+00
1.8062e+00 9.8645e+01 1.9073e+00
1.8075e+00 9.8588e+01 1.8714e+00
1.8088e+00 9.8518e+01 2.0095e+00
1.8100e+00 9.8597e+01 1.6417e+00
1.8113e+00 9.8716e+01 1.9505e+00
1.8125e+00 9.8622e+01 1.4476e+00
1.8137e+00 9.8679e+01 1.7457e+00
1.8150e+00 9.8668e+01 1.4512e+00
1.8162e+00 9.8720e+01 1.5409e+00
1.8175e+00 9.8887e+01 1.2598e+00
1.8188e+00 9.8701e+01 1.2704e+00
1.8200e+00 9.8678e+01 1.3693e+00
1.8212e+00 9.8552e+01 1.2730e+00
1.8225e+00 9.8496e+01 1.3815e+00
1.8237e+00 9.8460e+01 1.5458e+00
1.8250e+00 9.8452e+01 1.2709e+00
1.8262e+00 9.8403e+01 9.8213e-01
1.8275e+00 9.8554e+01 9.7010e-01
1.8288e+00 9.8497e+01 1.0111e+00
1.8300e+00 9.8726e+01 1.0001e+00
1.8313e+00 9.8796e+01 1.1604e+00
1.8325e+00 9.8778e+01 1.2831e+00
1.8337e+00 9.8995e+01 1.3370e+00
1.8350e+00 9.8868e+01 1.2608e+00
1.8363e+00 9.8747e+01 1.1302e+00
1.8375e+00 9.8704e+01 1.2024e+00
1.8388e+00 9.8622e+01 1.2695e+00
1.8400e+00 9.8771e+01 1.1284e+00
1.8413e+00 9.8837e+01 1.1248e+00
1.8425e+00 9.9032e+01 1.2739e+00
1.8438e+00 9.9059e+01 1.0319e+00
1.8450e+00 9.8595e+01 1.0462e+00
1.8462e+00 9.8637e+01 9.7216e-01
1.8475e+00 9.8828e+01 8.8334e-01
1.8487e+00 9.9158e+01 8.7704e-01
1.8500e+00 9.8901e+01 9.9983e-01
1.8512e+00 9.8937e+01 1.0646e+00
1.8525e+00 9.8822e+01 1.3139e+00
1.8538e+00 9.8734e+01 1.1243e+00
1.8550e+00 9.8878e+01 1.2823e+00
1.8562e+00 9.8484e+01 1.2528e+00
1.8575e+00 9.8574e+01 1.3165e+00
1.8587e+00 9.8950e+01 1.4173e+00
1.8600e+00 9.8668e+01 1.3932e+00
1.8613e+00 9.8908e+01 1.4215e+00
1.8625e+00 9.8841e+01 1.4497e+00
1.8638e+00 9.8910e+01 1.4368e+00
1.8650e+00 9.8961e+01 1.7387e+00
1.8663e+00 9.8698e+01 1.5000e+00
1.8675e+00 9.8503e+01 1.4943e+00
1.8687e+00 9.8789e+01 1.5696e+00
1.8700e+00 9.8340e+01 1.7486e+00
1.8713e+00 9.8626e+01 1.6302e+00
1.8725e+00 9.8805e+01 1.7307e+00
1.8738e+00 9.8823e+01 1.9200e+00
1.8750e+00 9.8700e+01 1.7158e+00
1.8762e+00 9.9087e+01 1.5822e+00
1.8775e+00 9.8943e+01 1.5820e+00
1.8787e+00 9.8901e+01 1.6077e+00
1.8800e+00 9.8820e+01 1.5645e+00
1.8813e+00 9.8700e+01 1.3468e+00
1.8825e+00 9.8742e+01 1.5405e+00
1.8837e+00 9.8750e+01 1.1120e+00
1.8850e+00 9.8889e+01 1.1760e+00
1.8862e+00 9.9038e+01 1.1282e+00
1.8875e+00 9.9093e+01 1.4319e+00
1.8887e+00 9.9115e+01 1.6261e+00
1.8900e+00 9.9091e+01 1.1894e+00
1.8913e+00 9.9044e+01 1.2605e+00
1.8925e+00 9.9156e+01 1.2105e+00
1.8938e+00 9.9314e+01 1.1820e+00
1.8950e+00 9.9244e+01 1.3617e+00
1.8962e+00 9.9326e+01 1.4135e+00
1.8975e+00 9.9317e+01 1.3570e+00
1.8988e+00 9.9341e+01 1.2022e+00
1.9000e+00 9.9239e+01 1.1527e+00
1.9013e+00 9.9108e+01 1.0242e+00
1.9025e+00 9.9077e+01 9.3535e-01
1.9038e+00 9.9012e+01 8.6688e-01
1.9050e+00 9.9074e+01 8.3745e-01
1.9062e+00 9.9095e+01 6.9554e-01
1.9075e+00 9.9207e+01 8.7589e-01
1.9087e+00 9.8895e+01 1.0272e+00
1.9100e+00 9.8950e+01 1.0062e+00
1.9112e+00 9.8705e+01 8.2220e-01
1.9125e+00 9.8816e+01 9.5357e-01
1.9137e+00 9.8595e+01 8.0669e-01
1.9150e+00 9.8927e+01 9.4487e-01
1.9163e+00 9.8874e+01 1.1317e+00
1.9175e+00 9.8792e+01 8.7414e-01
1.9187e+00 9.8869e+01 9.5574e-01
1.9200e+00 9.8976e+01 1.2675e+00
1.9212e+00 9.8863e+01 1.2872e+00
1.9225e+00 9.9016e+01 1.0897e+00
1.9238e+00 9.9079e+01 1.0287e+00
1.9250e+00 9.9339e+01 1.2041e+00
1.9263e+00 9.9097e+01 1.1829e+00
1.9275e+00 9.8806e+01 1.2700e+00
1.9288e+00 9.8914e+01 1.0995e+00
1.9300e+00 9.8769e+01 1.1247e+00
1.9312e+00 9.8905e+01 9.0966e-01
1.9325e+00 9.8927e+01 9.5699e-01
1.9338e+00 9.8745e+01 9.4660e-01
1.9350e+00 9.9353e+01 1.1673e+00
1.9363e+00 9.9335e+01 1.1443e+00
1.9375e+00 9.9089e+01 9.8071e-01
1.9387e+00 9.8988e+01 1.0441e+00
1.9400e+00 9.8959e+01 1.1096e+00
1.9412e+00 9.8831e+01 1.1131e+00
1.9425e+00 9.9113e+01 1.0751e+00
1.9438e+00 9.8897e+01 1.1205e+00
1.9450e+00 9.8768e+01 1.5313e+00
1.9462e+00 9.8604e+01 1.4064e+00
1.9475e+00 9.8651e+01 1.1833e+00
1.9487e+00 9.8916e+01 1.3327e+00
1.9500e+00 9.8956e+01 1.3726e+00
1.9512e+00 9.9006e+01 1.2120e+00
1.9525e+00 9.8916e+01 1.3092e+00
1.9538e+00 9.8903e+01 1.5076e+00
1.9550e+00 9.8940e+01 1.6987e+00
1.9563e+00 9.8920e+01 1.2709e+00
1.9575e+00 9.8964e+01 1.4258e+00
1.9587e+00 9.8676e+01 1.0818e+00
1.9600e+00 9.8674e+01 1.1420e+00
1.9613e+00 9.8706e+01 1.3741e+00
1.9625e+00 9.8997e+01 1.5171e+00
1.9638e+00 9.8742e+01 1.6502e+00
1.9650e+00 9.8935e+01 1.8551e+00
1.9663e+00 9.8761e+01 1.7712e+00
1.9675e+00 9.8900e+01 1.4372e+00
1.9688e+00 9.8728e+01 1.2098e+00
1.9700e+00 9.8676e+01 1.2713e+00
1.9712e+00 9.8537e+01 1.5652e+00
1.9725e+00 9.8479e+01 1.6258e+00
1.9737e+00 9.8438e+01 1.4846e+00
1.9750e+00 9.8577e+01 1.4538e+00
1.9762e+00 9.8843e+01 1.4639e+00
1.9775e+00 9.8637e+01 1.6332e+00
1.9788e+00 9.8712e+01 1.6386e+00
1.9800e+00 9.8855e+01 1.3766e+00
1.9812e+00 9.8472e+01 1.2090e+00
1.9825e+00 9.8756e+01 1.2628e+00
1.9837e+00 9.8661e+01 1.4043e+00
1.9850e+00 9.8831e+01 1.3310e+00
1.9863e+00 9.8932e+01 1.2547e+00
1.9875e+00 9.8872e+01 1.1142e+00
1.9888e+00 9.8925e+01 1.2913e+00
1.9900e+00 9.8883e+01 1.3759e+00
1.9913e+00 9.8524e+01 1.2844e+00
1.9925e+00 9.8552e+01 1.1982e+00
1.9937e+00 9.8941e+01 1.3422e+00
1.9950e+00 9.8708e+01 1.1730e+00
1.9963e+00 9.9078e+01 1.3805e+00
1.9975e+00 9.9126e+01 1.2712e+00
1.9988e+00 9.8874e+01 1.4263e+00
2.0000e+00 9.9139e+01 1.7246e+00
2.0013e+00 9.8968e+01 1.4219e+00
2.0025e+00 9.9137e+01 1.5881e+00
2.0038e+00 9.8680e+01 1.7128e+00
2.0050e+00 9.8383e+01 1.4517e+00
2.0063e+00 9.8589e+01 1.4182e+00
2.0075e+00 9.8626e+01 1.4818e+00
2.0088e+00 9.8323e+01 1.4441e+00
2.0100e+00 9.8809e+01 1.5597e+00
2.0112e+00 9.8958e+01 1.4718e+00
2.0125e+00 9.9121e+01 1.5356e+00
2.0137e+00 9.9151e+01 1.4478e+00
2.0150e+00 9.8730e+01 1.5024e+00
2.0162e+00 9.8686e+01 1.6791e+00
2.0175e+00 9.8690e+01 1.6784e+00
2.0187e+00 9.8496e+01 1.5262e+00
2.0200e+00 9.8361e+01 1.4491e+00
2.0213e+00 9.8782e+01 1.3967e+00
2.0225e+00 9.8613e+01 1.1371e+00
2.0238e+00 9.8520e+01 1.0836e+00
2.0250e+00 9.8524e+01 1.3895e+00
2.0263e+00 9.8489e+01 1.4975e+00
2.0275e+00 9.8234e+01 1.1766e+00
2.0288e+00 9.8416e+01 8.8104e-01
2.0300e+00 9.8451e+01 8.2863e-01
2.0312e+00 9.8497e+01 1.1622e+00
2.0325e+00 9.8302e+01 1.3199e+00
2.0337e+00 9.8227e+01 7.6724e-01
2.0350e+00 9.8153e+01 1.2063e+00
2.0362e+00 9.8153e+01 1.0154e+00
2.0375e+00 9.8368e+01 5.9309e-01
2.0387e+00 9.8448e+01 8.4622e-01
2.0400e+00 9.8629e+01 3.8765e-01
2.0412e+00 9.8846e+01 5.2576e-01
2.0425e+00 9.8343e+01 3.1020e-01
2.0438e+00 9.8444e+01 4.8978e-01
2.0450e+00 9.8375e+01 5.1558e-01
2.0463e+00 9.8077e+01 2.9682e-01
2.0475e+00 9.8490e+01 3.6274e-01
2.0488e+00 9.8451e+01 6.2559e-01
2.0500e+00 9.8246e+01 7.9495e-01
2.0513e+00 9.8490e+01 1.0818e+00
2.0525e+00 9.8472e+01 9.4555e-01
2.0537e+00 9.8219e+01 5.3928e-01
2.0550e+00 9.8123e+01 3.6203e-01
2.0562e+00 9.8415e+01 4.6270e-01
2.0575e+00 9.8513e+01 5.1903e-01
2.0587e+00 9.8596e+01 7.0086e-01
2.0600e+00 9.8885e+01 6.9380e-01
2.0612e+00 9.8899e+01 9.4156e-01
2.0625e+00 9.8884e+01 1.0036e+00
2.0638e+00 9.8802e+01 1.2873e+00
2.0650e+00 9.8909e+01 9.2304e-01
2.0663e+00 9.9048e+01 1.2474e+00
2.0675e+00 9.9035e+01 1.3986e+00
2.0688e+00 9.9132e+01 1.2030e+00
2.0700e+00 9.8956e+01 1.0097e+00
2.0713e+00 9.9215e+01 9.9786e-01
2.0725e+00 9.9011e+01 1.0210e+00
2.0737e+00 9.8852e+01 1.0549e+00
2.0750e+00 9.8838e+01 1.2310e+00
2.0762e+00 9.8993e+01 1.3303e+00
2.0775e+00 9.8680e+01 1.2884e+00
2.0787e+00 9.8603e+01 1.2386e+00
2.0800e+00 9.8353e+01 1.2348e+00
2.0812e+00 9.8415e+01 1.1298e+00
2.0825e+00 9.8783e+01 1.3336e+00
2.0838e+00 9.8379e+01 1.4839e+00
2.0850e+00 9.8459e+01 8.8719e-01
2.0863e+00 9.8437e+01 1.2781e+00
2.0875e+00 9.8548e+01 1.2650e+00
2.0888e+00 9.8164e+01 1.1113e+00
2.0900e+00 9.8196e+01 1.1098e+00
2.0913e+00 9.8437e+01 1.3541e+00
2.0925e+00 9.8805e+01 1.1697e+00
2.0938e+00 9.8360e+01 1.3601e+00
2.0950e+00 9.8450e+01 1.4354e+00
2.0962e+00 9.8466e+01 1.5439e+00
2.0975e+00 9.8547e+01 1.6576e+00
2.0987e+00 9.8304e+01 1.5486e+00
2.1000e+00 9.8409e+01 1.2901e+00
2.1012e+00 9.8195e+01 1.3420e+00
2.1025e+00 9.8493e+01 1.4059e+00
2.1037e+00 9.8185e+01 1.1775e+00
2.1050e+00 9.8365e+01 1.2140e+00
2.1063e+00 9.8476e+01 1.2898e+00
2.1075e+00 9.8528e+01 1.2534e+00
2.1088e+00 9.8837e+01 1.1491e+00
2.1100e+00 9.8533e+01 1.1235e+00
2.1113e+00 9.8553e+01 1.1326e+00
2.1125e+00 9.8591e+01 1.2884e+00
2.1138e+00 9.8931e+01 1.4172e+00
2.1150e+00 9.8743e+01 1.5197e+00
2.1162e+00 9.9067e+01 1.6361e+00
2.1175e+00 9.8827e+01 1.3416e+00
2.1187e+00 9.9205e+01 1.1678e+00
2.1200e+00 9.9092e+01 1.2563e+00
2.1212e+00 9.9019e+01 1.2154e+00
2.1225e+00 9.8988e+01 9.9838e-01
2.1237e+00 9.8868e+01 1.3154e+00
2.1250e+00 9.8953e+01 1.1166e+00
2.1263e+00 9.8674e+01 1.2719e+00
2.1275e+00 9.8690e+01 1.2962e+00
2.1288e+00 9.8757e+01 1.3648e+00
2.1300e+00 9.9134e+01 1.2256e+00
2.1313e+00 9.9124e+01 1.2308e+00
2.1325e+00 9.9087e+01 1.2186e+00
2.1338e+00 9.9021e+01 1.5013e+00
2.1350e+00 9.9154e+01 1.5935e+00
2.1362e+00 9.9335e+01 1.5660e+00
2.1375e+00 9.9403e+01 1.6317e+00
2.1387e+00 9.9402e+01 1.7651e+00
2.1400e+00 9.9341e+01 1.8959e+00
2.1412e+00 9.9193e+01 1.8407e+00
2.1425e+00 9.9282e+01 1.6783e+00
2.1437e+00 9.9483e+01 1.6907e+00
2.1450e+00 9.9513e+01 1.4903e+00
2.1463e+00 9.9653e+01 1.4859e+00
2.1475e+00 9.9572e+01 1.4741e+00
2.1488e+00 9.9593e+01 1.3767e+00
2.1500e+00 9.9269e+01 1.6252e+00
2.1513e+00 9.9593e+01 1.5009e+00
2.1525e+00 9.9268e+01 1.5807e+00
2.1538e+00 9.9392e+01 1.6887e+00
2.1550e+00 9.9196e+01 1.5633e+00
2.1562e+00 9.9181e+01 1.6468e+00
2.1575e+00 9.8886e+01 1.6850e+00
2.1587e+00 9.8961e+01 1.3443e+00
2.1600e+00 9.8842e+01 1.4778e+00
2.1612e+00 9.8355e+01 1.4223e+00
2.1625e+00 9.8447e+01 1.0375e+00
2.1637e+00 9.8523e+01 1.3480e+00
2.1650e+00 9.8423e+01 1.4485e+00
2.1662e+00 9.8307e+01 1.1440e+00
2.1675e+00 9.8141e+01 1.4102e+00
2.1688e+00 9.8072e+01 1.5576e+00
2.1700e+00 9.8409e+01 1.6638e+00
2.1713e+00 9.8460e+01 1.6744e+00
2.1725e+00 9.8354e+01 1.9220e+00
2.1738e+00 9.8499e+01 1.7974e+00
2.1750e+00 9.8411e+01 1.7744e+00
2.1763e+00 9.8360e+01 1.8655e+00
2.1775e+00 9.8470e+01 1.6310e+00
2.1787e+00 9.8508e+01 1.4862e+00
